"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","Y1","Y2"
"524",3.14,9,8379.56,1386.76,7130.78,60.36,60.36,584.57,288,581.9,1.39,1,7.44,1.02,12.22,0.24,0.962780325445892,0.993652720457187
"525",7.15,21,39000.54,2678.04,9119.21,332.39,332.39,833.05,288,690.54,2.98,1,15.74,1.04,44.68,0.89,0.980545964743133,0.977535527721637
"526",6.18,18,29762.61,2306.77,8799.24,245.96,245.96,757.73,288,661.74,2.51,1,13.19,1.03,33.32,0.66,0.994122425400151,0.993262895203141
"527",6.18,18,29793,2307.35,8826.01,246.24,246.24,759.51,288,664.55,2.5,1,13.07,1.03,33.3,0.66,0.976822005515053,0.999670985178468
"528",1.14,3,1573.79,1390.38,6669.86,9.83,9.83,483.72,288,551.59,1.15,1,6.2,1.02,0.5,0.11,0.976832350801056,0.98825359575432
"529",8.21,24,50993.79,3087.5,9314.61,438.04,438.04,913.4,288,731,3.57,1,18.23,1.04,59.35,1.18,0.972082171601381,0.998370253409154
"530",7.15,21,38994.94,2678.07,9125.35,332.23,332.23,815.79,288,687.07,2.98,1,15.5,1.04,43.36,0.86,0.982903580776222,0.994283793459421
"531",1.14,3,7375.44,1362.15,6710.79,8.31,8.31,661.59,288,577.88,1.33,1,7.21,1.02,11.67,0.33,0.961642942066726,0.992401216321903
"532",7.15,21,38988.09,2678.08,9130.13,332.2,332.2,824.02,288,690.6,2.97,1,15.48,1.04,43.83,0.87,0.971320780954771,0.992621313657697
"533",4.16,12,14724.1,1547.47,7803.29,113.8,113.8,640.45,288,608.51,1.66,1,8.86,1.02,17.14,0.34,0.961240045634134,0.993851625721196
"534",5.14,15,21630.28,1924.32,8478.13,175.28,175.28,714.77,288,639.22,2.08,1,11.17,1.03,25.56,0.51,0.971925188060976,0.980475504367755
"535",6.18,18,29761.86,2306.84,8790.12,245.97,245.97,767.44,288,663.72,2.52,1,13.31,1.03,33.96,0.67,0.993945882741124,0.985864109506017
"536",7.15,21,38981.91,2678.08,9133.95,332.19,332.19,839.57,288,695.99,2.96,1,15.53,1.04,44.82,0.89,0.956820283197478,0.985904201232351
"537",2.09,6,4768.73,1344.8,6867.85,22.45,22.45,565.92,288,569.46,1.26,1,6.73,1.02,23.05,0.22,0.950918174435384,0.998218036738044
"538",4.16,12,14725.35,1547.48,7823.39,113.81,113.81,640.63,288,609.36,1.65,1,8.82,1.02,17.13,0.34,0.953080430704512,0.994889236900411
"539",2.09,6,3191.89,1351.48,6860.02,23.6,23.6,516.55,288,561.74,1.21,1,6.44,1.02,16.98,0.16,0.956835836356655,0.996722570111279
"540",2.09,6,6940.45,1371.91,6796.63,27.36,27.36,599.61,288,570.19,1.33,1,7.13,1.02,11.28,0.26,0.989210018339123,0.996204457658545
"541",4.16,12,14725.05,1547.48,7822.44,113.8,113.8,636.69,288,608.23,1.65,1,8.8,1.02,16.95,0.34,0.956370031805119,0.997618396928568
"542",9.3,27,72763.56,3560.38,9732.65,644.77,644.77,1052.45,288,770.43,4.54,1,22.83,1.05,87.67,1.74,1.00009689143702,0.985732575670892
"543",1.14,3,4537.26,1390.3,6650.53,9.9,9.9,581.88,288,566.63,1.26,1,6.86,1.02,3.81,0.22,0.97809309666479,0.977943501665813
"544",8.21,24,50993.57,3087.44,9308.73,437.97,437.97,941.39,288,736.63,3.59,1,18.69,1.04,61.82,1.22,0.967237071854949,0.975673756193368
"545",5.14,15,21631.51,1924.31,8481.02,175.26,175.26,717.85,288,640.39,2.08,1,11.18,1.03,25.71,0.51,0.968206210184938,0.979288252999489
"546",6.18,18,29762.59,2306.75,8802.3,245.96,245.96,756.1,288,661.54,2.51,1,13.16,1.03,33.2,0.66,0.9931819957871,0.995786610482623
"547",1.14,3,1186.29,1382.56,6685.02,9.36,9.36,469.44,288,549.11,1.14,1,6.08,1.02,0,0.09,0.977602714516147,0.994587668310236
"548",8.21,24,50994.39,3087.51,9308,437.95,437.95,923.73,288,731.96,3.59,1,18.49,1.04,60.38,1.2,0.975693854441871,0.988041767705976
"549",3.14,9,8376.67,1386.74,7071.57,60.33,60.33,584.59,288,579.78,1.39,1,7.51,1.02,12.26,0.24,0.979499615987748,0.986345264790942
"550",3.14,9,8375.89,1386.74,7058.95,60.32,60.32,579.48,288,577.8,1.39,1,7.5,1.02,12.06,0.24,0.987932266785424,0.988472091331141
"551",2.09,6,2891.8,1370.85,6769.83,27.07,27.07,504.55,288,559.11,1.2,1,6.52,1.02,6.11,0.13,0.976032654026515,0.979753204516167
"552",2.09,6,6978.59,1371.8,6761.35,27.34,27.34,605.67,288,570.36,1.33,1,7.2,1.02,11.54,0.27,0.995313727623303,0.988837290319157
"553",8.21,24,50993.52,3087.49,9313.22,438.03,438.03,908.69,288,729.43,3.58,1,18.21,1.04,59,1.17,0.976205770255339,1.0019645907347
"554",7.15,21,38997.49,2678.07,9123.98,332.25,332.25,810.57,288,685.23,2.98,1,15.48,1.04,43.03,0.85,0.98792214638181,0.995682043031593
"555",9.3,27,72762.24,3560.38,9739.08,645.06,645.06,1065.51,288,774.12,4.54,1,22.87,1.05,88.77,1.76,0.990710782557299,0.984331688038065
"556",1.14,3,5642.57,1323.75,6644.86,6.13,6.13,631,288,570.78,1.28,1,6.95,1.02,29.95,0.3,0.969544513629408,0.985175158319246
"557",3.14,9,8378.31,1386.75,7108.22,60.35,60.35,578.89,288,579.39,1.39,1,7.44,1.02,12.01,0.24,0.974548203935624,0.994877769851672
"558",3.14,9,8376.22,1386.74,7066.84,60.32,60.32,575.91,288,577.02,1.39,1,7.48,1.02,11.91,0.24,0.98957419354785,0.991579187705711
"559",1.14,3,443.82,1333.07,6656.92,6.64,6.64,472.78,288,549.25,1.1,1,5.97,1.02,16.35,0.1,0.960875530781436,0.981049456742791
"560",4.16,12,14723.47,1547.46,7782.1,113.79,113.79,654.11,288,611.42,1.66,1,8.98,1.02,17.79,0.35,0.958179083354892,0.980853337172757
"561",2.09,6,5652.21,1347.89,6807.69,23.02,23.02,600.8,288,574.06,1.29,1,7,1.02,23.26,0.26,0.957824988561274,0.984789757275722
"562",9.3,27,72773.52,3560.4,9743.59,645.11,645.11,1044.08,288,769.07,4.53,1,22.52,1.05,86.6,1.71,1.00030861398708,0.99630147685097
"563",5.14,15,21637.37,1924.32,8499.29,175.3,175.3,724.99,288,644.28,2.08,1,11.13,1.03,26.01,0.52,0.951213080154443,0.983135985236102
"564",4.16,12,14719.02,1547.45,7724.83,113.75,113.75,637.36,288,604.5,1.66,1,8.97,1.02,17.09,0.34,0.987717062769608,0.984054921937084
"565",1.14,3,3890.8,1418.27,6740.12,11.65,11.65,562.71,288,568.02,1.24,1,6.7,1.02,0,0.19,0.952299233170716,0.984957697758764
"566",4.16,12,14722.38,1547.47,7781.74,113.78,113.78,632.44,288,605.43,1.66,1,8.84,1.02,16.8,0.33,0.97318446423632,0.996332180385561
"567",7.15,21,38986.04,2678.08,9129.4,332.14,332.14,845.46,288,696.56,2.97,1,15.66,1.04,45.31,0.9,0.959622145377105,0.979619400898128
"568",5.14,15,21634.94,1924.34,8498.35,175.33,175.33,702.56,288,637.83,2.08,1,10.98,1.03,24.82,0.49,0.966198989173147,0.99684433589956
"569",2.09,6,2840.61,1366.14,6811.65,26.22,26.22,501.96,288,559.18,1.2,1,6.45,1.02,8.85,0.13,0.969439546482333,0.987106235602909
"570",5.14,15,21626.85,1924.33,8472.96,175.22,175.22,693.1,288,632.53,2.09,1,11.05,1.03,24.42,0.48,0.990464961462028,0.994379601818289
"571",6.18,18,29761.64,2306.83,8786.06,245.97,245.97,765.46,288,662.79,2.52,1,13.32,1.03,33.86,0.67,0.997844589101648,0.985456430040264
"572",4.16,12,14723.46,1547.46,7780.71,113.78,113.78,657.73,288,612.35,1.66,1,9,1.02,17.95,0.36,0.955801013953207,0.979010557944954
"573",5.14,15,21627.82,1924.33,8474.88,175.24,175.24,696.99,288,633.84,2.09,1,11.07,1.03,24.62,0.49,0.986691766354352,0.992858853020325
"574",8.21,24,50990.73,3087.34,9299.58,438.04,438.04,926.24,288,730.53,3.6,1,18.68,1.04,60.82,1.2,0.98415633875454,0.978870470629304
"575",3.14,9,8374.36,1386.73,7030.37,60.3,60.3,575.08,288,575.45,1.39,1,7.52,1.02,11.9,0.24,1.00099146882732,0.987618366243357
"576",3.14,9,8377.91,1386.75,7090.27,60.34,60.34,594.92,288,583.53,1.39,1,7.54,1.02,12.66,0.25,0.964725137490212,0.981974595718964
"577",4.16,12,14725.17,1547.48,7824.48,113.81,113.81,635.84,288,608.07,1.65,1,8.79,1.02,16.91,0.34,0.956279026045905,0.998665333638527
"578",3.14,9,8379.67,1386.76,7125.54,60.36,60.36,597.99,288,585.72,1.39,1,7.52,1.02,12.76,0.25,0.952497912425907,0.983706506092786
"579",3.14,9,8378.66,1386.76,7107.08,60.35,60.35,594.31,288,583.96,1.39,1,7.52,1.02,12.63,0.25,0.960745667443684,0.984284024869792
"580",3.14,9,8374.8,1386.73,7030.91,60.31,60.31,589.52,288,579.75,1.39,1,7.59,1.02,12.48,0.25,0.987276665623748,0.97803059415621
"581",9.3,27,72777.73,3560.43,9780.48,644.86,644.86,1086.17,288,782.34,4.49,1,22.37,1.05,89.69,1.78,0.960439572128495,0.994606139052261
"582",5.14,15,21630.33,1924.31,8477.27,175.25,175.25,717.25,288,639.83,2.08,1,11.19,1.03,25.7,0.51,0.970821625496363,0.9784179209333
"583",2.09,6,6897.14,1379.52,6784.66,28.77,28.77,599.54,288,570.52,1.33,1,7.17,1.02,6.97,0.26,0.990713062982546,0.991676820626551
"584",4.16,12,14716.89,1547.44,7695.21,113.73,113.73,635.12,288,602.68,1.67,1,9.01,1.02,17.02,0.34,1.00064791172888,0.983335600247972
"585",1.14,3,3780.87,1416.91,6725.48,11.49,11.49,549.41,288,564,1.24,1,6.64,1.02,0,0.18,0.967089213470096,0.990919422377251
"586",9.3,27,72765.33,3560.4,9756.39,644.74,644.74,1083.9,288,779.84,4.52,1,22.8,1.05,90.11,1.78,0.972682002601188,0.982312848042893
"587",6.18,18,29789.72,2307.51,8817.17,246.18,246.18,785.19,288,671.11,2.51,1,13.3,1.03,34.91,0.69,0.96661667629472,0.983100793931325
"588",9.3,27,72772.23,3560.41,9772.82,644.81,644.81,1089.95,288,782.57,4.5,1,22.57,1.05,90.26,1.79,0.962267831476236,0.988284004937705
"589",8.21,24,50995.67,3087.56,9312.38,438.02,438.02,933.66,288,735.6,3.58,1,18.51,1.04,61.07,1.21,0.966030441928508,0.983865969270016
"590",9.3,27,72772.19,3560.4,9752.38,644.82,644.82,1061.15,288,773.97,4.52,1,22.58,1.05,88.03,1.74,0.986376144568501,0.991368943368369
"591",6.18,18,29790.81,2307.45,8818.72,246.23,246.23,762.2,288,664.69,2.51,1,13.13,1.03,33.5,0.66,0.979919929760093,0.997173347612864
"592",4.16,12,14718.03,1547.44,7706.89,113.74,113.74,642.62,288,605.21,1.67,1,9.04,1.02,17.35,0.34,0.991735568372772,0.979153728450359
"593",5.14,15,21634.22,1924.31,8487.96,175.31,175.31,727.69,288,643.87,2.08,1,11.21,1.03,26.2,0.52,0.95724624298952,0.976014059902936
"594",9.3,27,72760.52,3560.38,9760.67,644.73,644.73,1098.35,288,783.62,4.52,1,22.91,1.05,91.38,1.81,0.963649235510779,0.978616096297668
"595",7.15,21,39000.94,2678.04,9119.27,332.29,332.29,829.66,288,689.58,2.98,1,15.71,1.04,44.45,0.88,0.982410509671098,0.979332193988236
"596",6.18,18,29793.75,2307.36,8831.22,246.31,246.31,790.41,288,673.83,2.5,1,13.27,1.03,35.14,0.7,0.955120661595903,0.9829577474957
"597",4.16,12,14717.48,1547.44,7701.65,113.73,113.73,636.44,288,603.3,1.67,1,9,1.02,17.08,0.34,0.997133403085218,0.983810814231101
"598",3.14,9,8380.44,1386.77,7146.76,60.36,60.36,588.98,288,583.8,1.39,1,7.45,1.02,12.39,0.25,0.954774293109533,0.992783151265161
"599",5.14,15,21633.89,1924.34,8494.6,175.28,175.28,703.41,288,637.69,2.08,1,11.01,1.03,24.88,0.49,0.968441028437808,0.994333397480938
"600",4.16,12,14724.62,1547.47,7796.66,113.8,113.8,659.67,288,613.52,1.66,1,8.99,1.02,18.02,0.36,0.94991781038064,0.979722709905775
"601",4.16,12,14722.78,1547.47,7786.85,113.79,113.79,635.94,288,606.61,1.66,1,8.85,1.02,16.96,0.34,0.968841368207878,0.995394926513514
"602",9.3,27,72780.16,3560.43,9778.79,645.03,645.03,1076.23,288,779.82,4.49,1,22.27,1.05,88.78,1.76,0.966178085973446,0.998630508962387
"603",5.14,15,21621.53,1924.31,8452.3,175.2,175.2,701.88,288,632.9,2.09,1,11.23,1.03,24.98,0.5,0.999307989263313,0.979528721084872
"604",3.14,9,8377.6,1386.75,7094.42,60.34,60.34,577.48,288,578.48,1.39,1,7.45,1.02,11.96,0.24,0.979815223701634,0.99417235344234
"605",3.14,9,8381.61,1386.77,7171.5,60.38,60.38,587.28,288,584.16,1.39,1,7.41,1.02,12.31,0.24,0.949351045243558,0.996393549429547
"606",2.09,6,2839.89,1365.69,6813.63,26.14,26.14,502.53,288,559.36,1.2,1,6.45,1.02,8.87,0.13,0.968505261101722,0.986987126044935
"607",6.18,18,29797.25,2307.24,8843.4,246.3,246.3,772.51,288,669.81,2.5,1,13.07,1.03,34,0.67,0.958057774692851,0.998349880599859
"608",7.15,21,38985.34,2678.08,9131.52,332.13,332.13,832.75,288,693.45,2.97,1,15.52,1.04,44.4,0.88,0.964084347225059,0.989350786858984
"609",6.18,18,29794.24,2307.32,8831.72,246.28,246.28,774.71,288,669.41,2.5,1,13.15,1.03,34.19,0.68,0.963962483566696,0.992737511249872
"610",9.3,27,72760.16,3560.37,9737.46,644.97,644.97,1069.24,288,774.95,4.54,1,22.95,1.05,89.17,1.77,0.989118691281501,0.981059617045724
"611",7.15,21,39007.51,2678.01,9115.5,332.46,332.46,824.44,288,687.18,2.99,1,15.74,1.04,44.17,0.88,0.99093171821447,0.980551609490052
"612",3.14,9,8375.56,1386.74,7055.89,60.32,60.32,573.75,288,575.98,1.39,1,7.48,1.02,11.83,0.23,0.994593248986332,0.991166330314733
"613",5.14,15,21629.01,1924.32,8476.89,175.28,175.28,703.85,288,636,2.09,1,11.11,1.03,24.98,0.49,0.980912636486966,0.988356557072925
"614",9.3,27,72779.58,3560.42,9767.67,644.96,644.96,1063.11,288,775.67,4.5,1,22.31,1.05,87.82,1.74,0.978067565155333,0.998839308830012
"615",6.18,18,29761.35,2306.84,8794.28,246.02,246.02,779.1,288,667.4,2.51,1,13.38,1.03,34.65,0.69,0.984232682238505,0.977934374789492
"616",3.14,9,8374.76,1386.73,7040.37,60.31,60.31,571.96,288,574.88,1.39,1,7.49,1.02,11.76,0.23,1.00084005871641,0.990532385031995
"617",7.15,21,39018.13,2677.92,9109.84,332.48,332.48,820.1,288,684.57,3,1,15.81,1.04,43.99,0.87,1.00143915981695,0.978304725489082
"618",9.3,27,72776.61,3560.42,9762.81,645.14,645.14,1061.49,288,774.87,4.51,1,22.39,1.05,87.79,1.74,0.981643372414418,0.997878503074634
"619",7.15,21,38987.65,2678.07,9129.01,332.24,332.24,836.18,288,693.81,2.97,1,15.59,1.04,44.69,0.89,0.965464472079368,0.984773761187081
"620",1.14,3,6169.04,1395.14,6687.98,10.22,10.22,628.74,288,574.84,1.31,1,7.13,1.02,0.18,0.27,0.967908651812936,0.987393443280794
"621",4.16,12,14720.53,1547.45,7743.27,113.74,113.74,644.93,288,607.33,1.66,1,8.99,1.02,17.42,0.35,0.976791913361664,0.98167223745995
"622",7.15,21,38977.42,2678.08,9140.52,332.16,332.16,828.1,288,694.3,2.95,1,15.33,1.04,43.89,0.87,0.954781868857474,0.997285769429245
"623",8.21,24,50993.16,3087.45,9297.68,437.95,437.95,905.11,288,724.57,3.6,1,18.48,1.04,59.14,1.17,0.996423903286478,0.991242354087287
"624",4.16,12,14722.79,1547.46,7776.31,113.76,113.76,647.78,288,609.45,1.66,1,8.95,1.02,17.51,0.35,0.964340984144332,0.984841931021258
"625",6.18,18,29795.6,2307.28,8837.09,246.32,246.32,775.73,288,670.18,2.5,1,13.13,1.03,34.23,0.68,0.9601137482606,0.994090719605172
"626",1.14,3,1948.86,1401.24,6697.04,10.46,10.46,488.43,288,552.24,1.17,1,6.24,1.02,0,0.11,0.979873451523222,0.994154755745757
"627",9.3,27,72773.48,3560.4,9747.06,645.05,645.05,1049.16,288,770.6,4.53,1,22.52,1.05,87,1.72,0.995881955607508,0.996472936511181
"628",7.15,21,38987.28,2678.08,9128.39,332.18,332.18,847.55,288,696.9,2.97,1,15.69,1.04,45.48,0.9,0.959665998921946,0.977215901798928
"629",8.21,24,50991.9,3087.39,9293.49,438.09,438.09,909.48,288,724.69,3.61,1,18.62,1.04,59.61,1.18,0.999514881042384,0.985604880611348
"630",4.16,12,14722,1547.46,7761.81,113.75,113.75,651.28,288,609.82,1.66,1,9,1.02,17.69,0.35,0.966681236275086,0.979617863282842
"631",9.3,27,72761.63,3560.38,9730.79,644.92,644.92,1054.19,288,770.75,4.55,1,22.88,1.05,87.88,1.74,1.00052096296799,0.985842917651265
"632",3.14,9,8379.53,1386.76,7126.86,60.37,60.37,591.63,288,583.88,1.39,1,7.48,1.02,12.51,0.25,0.957359364112344,0.988849828094452
"633",1.14,3,3518.82,1335.93,6616.84,6.72,6.72,556.82,288,558.13,1.21,1,6.57,1.02,23.33,0.21,0.985159092508814,0.982030554568257
"634",3.14,9,8374.22,1386.73,7026.82,60.3,60.3,579.52,288,576.64,1.39,1,7.54,1.02,12.08,0.24,0.99735822572911,0.98435272795302
"635",5.14,15,21635.23,1924.31,8490.87,175.27,175.27,729.31,288,644.63,2.08,1,11.2,1.03,26.28,0.52,0.953942090065185,0.976566151492555
"636",5.14,15,21634.45,1924.34,8496.48,175.29,175.29,702.98,288,637.76,2.08,1,11,1.03,24.85,0.49,0.967610600203603,0.995297615495588
"637",2.09,6,4018.65,1345.3,6851.02,22.52,22.52,545.62,288,565.94,1.23,1,6.61,1.02,21.88,0.19,0.952942326567191,0.993738851235604
"638",9.3,27,72764.55,3560.39,9752.94,644.91,644.91,1080.56,288,778.78,4.52,1,22.82,1.05,89.88,1.78,0.976051903122524,0.981778503929316
"639",4.16,12,14723.29,1547.47,7793.74,113.78,113.78,637.3,288,607.26,1.66,1,8.85,1.02,17.01,0.34,0.965964592865678,0.995242391685167
"640",5.14,15,21637.89,1924.34,8506.26,175.3,175.3,709.72,288,640.68,2.08,1,10.99,1.03,25.17,0.5,0.956293123297465,0.995741568086057
"641",8.21,24,50995.31,3087.51,9310.71,438.01,438.01,940.61,288,736.92,3.59,1,18.64,1.04,61.7,1.22,0.965439101361329,0.978695262400248
"642",3.14,9,8375.4,1386.74,7051.2,60.31,60.31,574.1,288,575.91,1.39,1,7.49,1.02,11.85,0.23,0.995847307533628,0.990154548443648
"643",4.16,12,14720.37,1547.46,7756.47,113.75,113.75,624.98,288,602.34,1.66,1,8.84,1.02,16.48,0.33,0.986813845395694,0.997964802274203
"644",4.16,12,14725.09,1547.47,7808.77,113.8,113.8,654.3,288,612.55,1.66,1,8.93,1.02,17.77,0.35,0.949406619284826,0.985348012291201
"645",5.14,15,21627.59,1924.34,8478.29,175.25,175.25,686.11,288,631.07,2.09,1,10.98,1.03,24.01,0.48,0.991957549598241,1.00162032198102
"646",3.14,9,8375.48,1386.74,7052.71,60.32,60.32,576.96,288,576.82,1.39,1,7.5,1.02,11.96,0.24,0.992508509793324,0.989180586334252
"647",8.21,24,50996.63,3087.6,9319.96,438.12,438.12,933.6,288,737.54,3.57,1,18.36,1.04,60.85,1.21,0.957305528369742,0.990372632947692
"648",8.21,24,50988.14,3087.24,9295.81,438.03,438.03,923.4,288,728.88,3.6,1,18.73,1.04,60.69,1.2,0.989706495415315,0.976345923330347
"649",9.3,27,72769.28,3560.41,9754.5,645.04,645.04,1070.03,288,776.32,4.52,1,22.65,1.05,88.83,1.76,0.981131899163097,0.989008531007944
"650",9.3,27,72776.08,3560.41,9767.23,644.92,644.92,1072.61,288,777.95,4.5,1,22.45,1.05,88.75,1.76,0.973386088207674,0.992967480591177
"651",7.15,21,38999.73,2678.06,9122,332.32,332.32,812.91,288,685.43,2.98,1,15.53,1.04,43.23,0.86,0.989062848292287,0.992599957031907
"652",9.3,27,72775.95,3560.41,9761.47,644.94,644.94,1065.13,288,775.65,4.51,1,22.46,1.05,88.18,1.75,0.98012958455292,0.994909171333471
"653",2.09,6,6632.45,1359.09,6823.53,25.07,25.07,626.96,288,579.07,1.32,1,7.18,1.02,18.86,0.28,0.952414102682679,0.981431176888591
"654",1.14,3,1832.4,1317.05,6630.47,5.67,5.67,510.8,288,550.65,1.15,1,6.2,1.02,27.65,0.16,0.979576877785774,0.991593280966877
"655",1.14,3,1587.75,1392.71,6689.15,9.93,9.93,476.42,288,549.77,1.15,1,6.15,1.02,0,0.1,0.980663016577064,0.995130419079077
"656",7.15,21,38985.16,2678.08,9131.5,332.23,332.23,834.45,288,693.93,2.97,1,15.53,1.04,44.52,0.88,0.963048118572685,0.988293342469369
"657",5.14,15,21627.25,1924.33,8473,175.25,175.25,694.54,288,632.95,2.09,1,11.06,1.03,24.49,0.49,0.989459778409972,0.99404888054159
"658",7.15,21,38990.43,2678.08,9129.27,332.2,332.2,814.42,288,687.62,2.97,1,15.42,1.04,43.19,0.86,0.978343147226232,0.997473919286106
"659",2.09,6,5960.41,1350.22,6816.25,23.45,23.45,608.43,288,575.52,1.3,1,7.05,1.02,22.44,0.27,0.956247872319011,0.985239800194812
"660",1.14,3,2137.12,1337.88,6617.63,6.78,6.78,509.44,288,550.47,1.17,1,6.28,1.02,20.33,0.16,0.992534817868266,0.988993536169707
"661",9.3,27,72773.06,3560.42,9778.18,644.81,644.81,1093.68,288,783.91,4.49,1,22.52,1.05,90.47,1.79,0.957845167565338,0.987851313186392
"662",9.3,27,72765.55,3560.38,9742.93,644.97,644.97,1063.96,288,773.99,4.53,1,22.79,1.05,88.53,1.75,0.989412486658262,0.98480470470185
"663",1.14,3,5747.25,1399.43,6704.94,10.38,10.38,593.38,288,567.6,1.3,1,6.94,1.02,0,0.24,0.983911321964712,1.00169277335934
"664",3.14,9,8373.81,1386.72,7017.52,60.29,60.29,580.24,288,576.51,1.39,1,7.56,1.02,12.11,0.24,0.999832948972509,0.9823151647709
"665",3.14,9,8381.05,1386.77,7158.73,60.37,60.37,590.01,288,584.53,1.39,1,7.44,1.02,12.43,0.25,0.950452517704075,0.993569735345403
"666",5.14,15,21633.1,1924.33,8490.92,175.3,175.3,705.73,288,637.97,2.08,1,11.04,1.03,25.02,0.5,0.969118507850868,0.992056178852286
"667",1.14,3,5922.03,1357.55,6640.37,8.02,8.02,632.72,288,572.36,1.29,1,7.08,1.02,15.53,0.29,0.973450410885992,0.973711044068345
"668",5.14,15,21633.63,1924.34,8494.5,175.27,175.27,700.49,288,636.84,2.08,1,10.99,1.03,24.72,0.49,0.970433424808617,0.996507126663447
"669",3.14,9,8380.32,1386.76,7141.07,60.36,60.36,593.12,288,584.83,1.39,1,7.47,1.02,12.56,0.25,0.952005542022208,0.989610500650604
"670",5.14,15,21636.48,1924.32,8497.26,175.33,175.33,722.38,288,643.34,2.08,1,11.12,1.03,25.88,0.51,0.954047482059142,0.983470516869567
"671",7.15,21,38990.68,2678.08,9128.74,332.31,332.31,817.06,288,688.26,2.97,1,15.45,1.04,43.38,0.86,0.977475518775495,0.99491878562144
"672",3.14,9,8380.09,1386.76,7143.65,60.37,60.37,580.63,288,581.17,1.39,1,7.41,1.02,12.06,0.24,0.963252557982314,0.997744070068072
"673",9.3,27,72781.37,3560.44,9790.84,645.18,645.18,1088.85,288,783.94,4.48,1,22.2,1.05,89.66,1.78,0.954524516462381,1.00007328516872
"674",2.09,6,3480.03,1348.12,6835.75,23,23,529.42,288,563.22,1.22,1,6.53,1.02,19.68,0.17,0.959330317891812,0.992804207800381
"675",5.14,15,21627.59,1924.31,8469.75,175.26,175.26,713.07,288,637.87,2.09,1,11.21,1.03,25.51,0.51,0.979668864400951,0.980018963331828
"676",6.18,18,29761.75,2306.78,8804.5,245.97,245.97,774.49,288,667,2.51,1,13.28,1.03,34.31,0.68,0.980217002103532,0.985285657829717
"677",8.21,24,50993.76,3087.49,9304.3,438.06,438.06,914.61,288,728.69,3.59,1,18.46,1.04,59.74,1.18,0.984158609090903,0.989421220284467
"678",7.15,21,38981.72,2678.09,9136.56,332.15,332.15,822.69,288,691.78,2.96,1,15.35,1.04,43.6,0.86,0.963129739995532,0.998388373708464
"679",1.14,3,5759.83,1371.32,6645.18,8.8,8.8,622.7,288,571.62,1.29,1,7.07,1.02,7.86,0.27,0.975760174615406,0.975796190782062
"680",1.14,3,1133.08,1384.23,6762.43,9.54,9.54,470.25,288,551.87,1.13,1,6.01,1.02,0,0.09,0.954216621478939,0.99869241717568
"681",8.21,24,50994.38,3087.51,9307.85,438.03,438.03,928.23,288,733.08,3.59,1,18.54,1.04,60.76,1.2,0.97381891556565,0.984439209877482
"682",8.21,24,50997.84,3087.63,9319.89,438,438,943.47,288,739.97,3.57,1,18.49,1.04,61.68,1.22,0.953499529436337,0.98234140894557
"683",5.14,15,21630.1,1924.32,8479.83,175.25,175.25,709.83,288,638,2.08,1,11.13,1.03,25.29,0.5,0.974147570063673,0.983938142957861
"684",1.14,3,4159.84,1391.21,6647.08,9.94,9.94,568.59,288,564.33,1.25,1,6.79,1.02,3.97,0.21,0.982132327053318,0.978812019235517
"685",6.18,18,29790.3,2307.48,8817.9,246.25,246.25,772.77,288,667.64,2.51,1,13.21,1.03,34.15,0.68,0.973849148244578,0.990956278907261
"686",2.09,6,2856.01,1362.63,6840.72,25.58,25.58,501.6,288,559.41,1.2,1,6.41,1.02,10.48,0.13,0.964370507983794,0.991991632722202
"687",7.15,21,38977.47,2678.08,9140.01,332.16,332.16,830.78,288,694.95,2.96,1,15.36,1.04,44.09,0.87,0.953939189062305,0.997301562190551
"688",3.14,9,8373.91,1386.72,7016.82,60.29,60.29,582.7,288,577.22,1.39,1,7.57,1.02,12.21,0.24,0.997479852250914,0.980654485097857
"689",8.21,24,50993.97,3087.49,9306.91,438,438,916.22,288,729.76,3.59,1,18.42,1.04,59.8,1.18,0.980305721082107,0.991565262906481
"690",5.14,15,21633.64,1924.31,8486.88,175.28,175.28,724.08,288,642.74,2.08,1,11.19,1.03,26.02,0.52,0.960202374383243,0.978231176640837
"691",3.14,9,8380.33,1386.76,7145.2,60.38,60.38,584.79,288,582.48,1.39,1,7.43,1.02,12.23,0.24,0.959018992627555,0.99483415319057
"692",2.09,6,6599.71,1358.03,6748.75,24.81,24.81,597.69,288,568,1.32,1,7.12,1.02,18.27,0.26,1.00045525588448,0.992524026435388
"693",2.09,6,2836.8,1366,6804.29,26.18,26.18,502.82,288,559.24,1.2,1,6.46,1.02,8.6,0.13,0.970123959870769,0.985787392593045
"694",3.14,9,8374.74,1386.73,7040.71,60.31,60.31,570.76,288,574.53,1.39,1,7.48,1.02,11.71,0.23,1.00161315808068,0.991703850801993
"695",5.14,15,21621.94,1924.31,8454.95,175.23,175.23,699,288,632.36,2.09,1,11.19,1.03,24.82,0.49,0.99907905731333,0.98241327611065
"696",8.21,24,50991.37,3087.36,9297.71,438.06,438.06,920.83,288,728.67,3.6,1,18.66,1.04,60.43,1.2,0.988862086328849,0.980767971419859
"697",5.14,15,21621.51,1924.31,8453.17,175.2,175.2,699.46,288,632.3,2.09,1,11.2,1.03,24.85,0.49,0.999863835086169,0.981478471201712
